name_state,state_code,name_county,fips_county,party,vote,vote_total,candidate_shortname,vote_share,vote_d,vote_share_d,vote_r,vote_share_r,r_winner,r_margin,gdp,pop_est,gdp_per_capita,gdp_weighted_by_vote_share,name_county_with_state
ALABAMA,AL,JACKSON,01071,REPUBLICAN,19670,23636,Trump,0.8322051108478592,3717,0.15726011169402607,19670,0.8322051108478592,1,0.6749449991538331,1603386,51626,31.057722852826096,1334346.0238619056,JACKSON (AL)
ALABAMA,AL,JEFFERSON,01073,DEMOCRAT,181688,325848,Biden,0.5575851317178562,181688,0.5575851317178562,138843,0.426097444207115,0,-0.1314876875107412,47401978,658573,71.97680135687312,26430638.14681692,JEFFERSON (AL)
ALABAMA,AL,JEFFERSON,01073,REPUBLICAN,138843,325848,Trump,0.426097444207115,181688,0.5575851317178562,138843,0.426097444207115,0,-0.1314876875107412,47401978,658573,71.97680135687312,20197861.676161893,JEFFERSON (AL)
ALABAMA,AL,LAMAR,01075,DEMOCRAT,978,7193,Biden,0.13596552203531212,978,0.13596552203531212,6174,0.858334491867093,1,0.7223689698317809,393749,13805,28.522202100688155,53536.28833588211,LAMAR (AL)
ALABAMA,AL,LAMAR,01075,REPUBLICAN,6174,7193,Trump,0.858334491867093,978,0.13596552203531212,6174,0.858334491867093,1,0.7223689698317809,393749,13805,28.522202100688155,337968.347838176,LAMAR (AL)
ALABAMA,AL,LAUDERDALE,01077,DEMOCRAT,11915,44339,Biden,0.26872505018155574,11915,0.26872505018155574,31721,0.7154198335551095,1,0.4466947833735538,2845784,92729,30.68925578837257,764733.4482058684,LAUDERDALE (AL)
ALABAMA,AL,LAUDERDALE,01077,REPUBLICAN,31721,44339,Trump,0.7154198335551095,11915,0.26872505018155574,31721,0.7154198335551095,1,0.4466947833735538,2845784,92729,30.68925578837257,2035930.3156137937,LAUDERDALE (AL)
ALABAMA,AL,LAWRENCE,01079,DEMOCRAT,3562,16031,Biden,0.22219449815981535,3562,0.22219449815981535,12322,0.7686357681991142,1,0.5464412700392989,592912,32924,18.00850443445511,131741.78429293243,LAWRENCE (AL)
ALABAMA,AL,LAWRENCE,01079,REPUBLICAN,12322,16031,Trump,0.7686357681991142,3562,0.22219449815981535,12322,0.7686357681991142,1,0.5464412700392989,592912,32924,18.00850443445511,455733.3705944732,LAWRENCE (AL)
ALABAMA,AL,LEE,01081,DEMOCRAT,27860,71449,Biden,0.38992848045459,27860,0.38992848045459,42221,0.590924995451301,1,0.20099651499671095,6139434,164542,37.3122606993959,2393940.1704712454,LEE (AL)
ALABAMA,AL,LEE,01081,REPUBLICAN,42221,71449,Trump,0.590924995451301,27860,0.38992848045459,42221,0.590924995451301,1,0.20099651499671095,6139434,164542,37.3122606993959,3627945.0085235625,LEE (AL)
ALABAMA,AL,LIMESTONE,01083,DEMOCRAT,13672,49235,Biden,0.27768863613283234,13672,0.27768863613283234,34640,0.7035645374225652,1,0.42587590128973285,3782638,98915,38.24129808421372,1050395.5872042247,LIMESTONE (AL)
ALABAMA,AL,LIMESTONE,01083,REPUBLICAN,34640,49235,Trump,0.7035645374225652,13672,0.27768863613283234,34640,0.7035645374225652,1,0.42587590128973285,3782638,98915,38.24129808421372,2661329.954707017,LIMESTONE (AL)
ALABAMA,AL,LOWNDES,01085,DEMOCRAT,4972,6835,Biden,0.7274323335771763,4972,0.7274323335771763,1836,0.2686174103877103,0,-0.458814923189466,445003,9726,45.75395846185482,323709.57073884417,LOWNDES (AL)
ALABAMA,AL,LOWNDES,01085,REPUBLICAN,1836,6835,Trump,0.2686174103877103,4972,0.7274323335771763,1836,0.2686174103877103,0,-0.458814923189466,445003,9726,45.75395846185482,119535.55347476224,LOWNDES (AL)
ALABAMA,AL,MACON,01087,DEMOCRAT,7108,8723,Biden,0.8148572738736674,7108,0.8148572738736674,1541,0.1766594061676029,0,-0.6381978677060645,591411,18068,32.73251051582909,481915.55519889947,MACON (AL)
ALABAMA,AL,MACON,01087,REPUBLICAN,1541,8723,Trump,0.1766594061676029,7108,0.8148572738736674,1541,0.1766594061676029,0,-0.6381978677060645,591411,18068,32.73251051582909,104478.31606098819,MACON (AL)
ALABAMA,AL,MADISON,01089,DEMOCRAT,87286,194767,Biden,0.4481560017867503,87286,0.4481560017867503,102780,0.5277074658438031,1,0.07955146405705282,25685120,372909,68.87771547482093,11510940.684612896,MADISON (AL)
ALABAMA,AL,MADISON,01089,REPUBLICAN,102780,194767,Trump,0.5277074658438031,87286,0.4481560017867503,102780,0.5277074658438031,1,0.07955146405705282,25685120,372909,68.87771547482093,13554229.585093984,MADISON (AL)
ALABAMA,AL,MARENGO,01091,DEMOCRAT,5488,10900,Biden,0.50348623853211,5488,0.50348623853211,5343,0.4901834862385321,0,-0.013302752293577969,796000,18863,42.19901394263903,400775.0458715596,MARENGO (AL)
ALABAMA,AL,MARENGO,01091,REPUBLICAN,5343,10900,Trump,0.4901834862385321,5488,0.50348623853211,5343,0.4901834862385321,0,-0.013302752293577969,796000,18863,42.19901394263903,390186.05504587153,MARENGO (AL)
ALABAMA,AL,MARION,01093,DEMOCRAT,1463,13807,Biden,0.10596074454986601,1463,0.10596074454986601,12205,0.8839718983124502,1,0.7780111537625841,963606,29709,32.434817732000404,102104.40921271818,MARION (AL)
ALABAMA,AL,MARION,01093,REPUBLICAN,12205,13807,Trump,0.8839718983124502,1463,0.10596074454986601,12205,0.8839718983124502,1,0.7780111537625841,963606,29709,32.434817732000404,851800.6250452668,MARION (AL)
ALABAMA,AL,MARSHALL,01095,DEMOCRAT,5943,39655,Biden,0.1498676081200353,5943,0.1498676081200353,33191,0.8369940738872778,1,0.6871264657672425,3611518,96774,37.319093971521276,541249.5643424536,MARSHALL (AL)
ALABAMA,AL,MARSHALL,01095,REPUBLICAN,33191,39655,Trump,0.8369940738872778,5943,0.1498676081200353,33191,0.8369940738872778,1,0.6871264657672425,3611518,96774,37.319093971521276,3022819.1637372337,MARSHALL (AL)
ALABAMA,AL,MOBILE,01097,DEMOCRAT,79474,183164,Biden,0.43389530693804457,79474,0.43389530693804457,101243,0.5527450809110961,1,0.11884977397305152,20740796,413210,50.19432249945548,8999334.046559367,MOBILE (AL)
ALABAMA,AL,MOBILE,01097,REPUBLICAN,101243,183164,Trump,0.5527450809110961,79474,0.43389530693804457,101243,0.5527450809110961,1,0.11884977397305152,20740796,413210,50.19432249945548,11464372.963180538,MOBILE (AL)
ALABAMA,AL,MONROE,01099,DEMOCRAT,4455,10668,Biden,0.4176040494938133,4455,0.4176040494938133,6147,0.5762092238470191,1,0.1586051743532058,807742,20733,38.959243717744656,337316.33014623175,MONROE (AL)
ALABAMA,AL,MONROE,01099,REPUBLICAN,6147,10668,Trump,0.5762092238470191,4455,0.4176040494938133,6147,0.5762092238470191,1,0.1586051743532058,807742,20733,38.959243717744656,465428.3908886389,MONROE (AL)
ALABAMA,AL,MONTGOMERY,01101,DEMOCRAT,64529,99139,Biden,0.6508941990538537,64529,0.6508941990538537,33311,0.3360029857069367,0,-0.314891213346917,14470534,226486,63.8915164734244,9418786.637811558,MONTGOMERY (AL)
ALABAMA,AL,MONTGOMERY,01101,REPUBLICAN,33311,99139,Trump,0.3360029857069367,64529,0.6508941990538537,33311,0.3360029857069367,0,-0.314891213346917,14470534,226486,63.8915164734244,4862142.628773741,MONTGOMERY (AL)
ALABAMA,AL,MORGAN,01103,DEMOCRAT,13234,53722,Biden,0.24634228062990954,13234,0.24634228062990954,39664,0.7383194966680318,1,0.4919772160381222,6109280,119679,51.047217974749124,1504973.9682066937,MORGAN (AL)
ALABAMA,AL,MORGAN,01103,REPUBLICAN,39664,53722,Trump,0.7383194966680318,13234,0.24634228062990954,39664,0.7383194966680318,1,0.4919772160381222,6109280,119679,51.047217974749124,4510600.5346040735,MORGAN (AL)
ALABAMA,AL,PERRY,01105,DEMOCRAT,3860,5230,Biden,0.7380497131931166,3860,0.7380497131931166,1339,0.2560229445506692,0,-0.4820267686424474,235527,8923,26.395494788748177,173830.63479923518,PERRY (AL)
ALABAMA,AL,PERRY,01105,REPUBLICAN,1339,5230,Trump,0.2560229445506692,3860,0.7380497131931166,1339,0.2560229445506692,0,-0.4820267686424474,235527,8923,26.395494788748177,60300.31606118547,PERRY (AL)
ALABAMA,AL,PICKENS,01107,DEMOCRAT,4022,9668,Biden,0.41601158460901944,4022,0.41601158460901944,5594,0.5786098469176665,1,0.16259826230864705,437726,19930,21.96317109884596,182099.08688456763,PICKENS (AL)
ALABAMA,AL,PICKENS,01107,REPUBLICAN,5594,9668,Trump,0.5786098469176665,4022,0.41601158460901944,5594,0.5786098469176665,1,0.16259826230864705,437726,19930,21.96317109884596,253272.57385188248,PICKENS (AL)
ALABAMA,AL,PIKE,01109,DEMOCRAT,5636,13841,Biden,0.40719601184885484,5636,0.40719601184885484,8042,0.5810273824145654,1,0.17383137056571057,1402060,33114,42.340399830887236,570913.2403728054,PIKE (AL)
ALABAMA,AL,PIKE,01109,REPUBLICAN,8042,13841,Trump,0.5810273824145654,5636,0.40719601184885484,8042,0.5810273824145654,1,0.17383137056571057,1402060,33114,42.340399830887236,814635.2517881655,PIKE (AL)
ALABAMA,AL,RANDOLPH,01111,DEMOCRAT,2203,10837,Biden,0.20328504198578942,2203,0.20328504198578942,8559,0.7897942234935867,1,0.5865091815077973,508639,22722,22.385309391778893,103398.70047060994,RANDOLPH (AL)
ALABAMA,AL,RANDOLPH,01111,REPUBLICAN,8559,10837,Trump,0.7897942234935867,2203,0.20328504198578942,8559,0.7897942234935867,1,0.5865091815077973,508639,22722,22.385309391778893,401720.1440435545,RANDOLPH (AL)
ALABAMA,AL,RUSSELL,01113,DEMOCRAT,11228,21329,Biden,0.5264194289465047,11228,0.5264194289465047,9864,0.46246893900323505,0,-0.06395048994326968,1580339,57961,27.265557875122926,831921.1539218903,RUSSELL (AL)
ALABAMA,AL,RUSSELL,01113,REPUBLICAN,9864,21329,Trump,0.46246893900323505,11228,0.5264194289465047,9864,0.46246893900323505,0,-0.06395048994326968,1580339,57961,27.265557875122926,730857.7005954335,RUSSELL (AL)
ALABAMA,AL,ST. CLAIR,01115,DEMOCRAT,7744,44441,Biden,0.1742535046466101,7744,0.1742535046466101,36166,0.8137980693503747,1,0.6395445647037645,2080921,89512,23.247396997050675,362607.77714272856,ST. CLAIR (AL)
ALABAMA,AL,ST. CLAIR,01115,REPUBLICAN,36166,44441,Trump,0.8137980693503747,7744,0.1742535046466101,36166,0.8137980693503747,1,0.6395445647037645,2080921,89512,23.247396997050675,1693449.492270651,ST. CLAIR (AL)
ALABAMA,AL,SHELBY,01117,DEMOCRAT,33268,114950,Biden,0.28941278816876903,33268,0.28941278816876903,79700,0.6933449325793823,1,0.4039321444106133,11558142,217702,53.091574721408165,3345074.1022705524,SHELBY (AL)
ALABAMA,AL,SHELBY,01117,REPUBLICAN,79700,114950,Trump,0.6933449325793823,33268,0.28941278816876903,79700,0.6933449325793823,1,0.4039321444106133,11558142,217702,53.091574721408165,8013779.185732927,SHELBY (AL)
ALABAMA,AL,SUMTER,01119,DEMOCRAT,4648,6291,Biden,0.7388332538547131,4648,0.7388332538547131,1598,0.2540136703226832,0,-0.4848195835320299,360977,12427,29.047799147018587,266701.81147671276,SUMTER (AL)
